col_mean,col_sd,col_cov,col_skew,col_kurtosis,lum_mean,lum_sd,lum_cov,lum_skew,lum_kurtosis,col_mean_hrz,col_sd_hrz,col_cov_hrz,col_skew_hrz,col_kurtosis_hrz,col_mean_vrt,col_sd_vrt,col_cov_vrt,col_skew_vrt,col_kurtosis_vrt,lum_mean_hrz,lum_sd_hrz,lum_cov_hrz,lum_skew_hrz,lum_kurtosis_hrz,lum_mean_vrt,lum_sd_vrt,lum_cov_vrt,lum_skew_vrt,lum_kurtosis_vrt,gabrat,caa_sc,caa_jc,caa_st,caa_jt,caa_hc,caa_qc,caa_ht,caa_qt,caa_scpl,caa_qcpl,caa_c,caa_sc_hrz,caa_sc_vrt,caa_jc_hrz,caa_jc_vrt,caa_st_hrz,caa_st_vrt,caa_jt_hrz,caa_jt_vrt,caa_hc_hrz,caa_hc_vrt,caa_qc_hrz,caa_qc_vrt,caa_ht_hrz,caa_ht_vrt,caa_qt_hrz,caa_qt_vrt,caa_scpl_hrz,caa_scpl_vrt,caa_qcpl_hrz,caa_qcpl_vrt,caa_c_hrz,caa_c_vrt,caa_pt,caa_pt_hrz,caa_pt_vrt,caa_asp,vca_ml,vca_sl,vca_cvl,vca_mdmax,vca_sdmax,vca_cvdmax,vca_mssat,vca_sssat,vca_cvssat,vca_msl,vca_ssl,vca_cvsl,vca_ms,vca_ss,vca_cvs,vca_ml_hrz,vca_sl_hrz,vca_cvl_hrz,vca_ml_vrt,vca_sl_vrt,vca_cvl_vrt,vca_mdmax_hrz,vca_sdmax_hrz,vca_cvdmax_hrz,vca_mdmax_vrt,vca_sdmax_vrt,vca_cvdmax_vrt,vca_mssat_hrz,vca_sssat_hrz,vca_cvssat_hrz,vca_mssat_vrt,vca_sssat_vrt,vca_cvssat_vrt,vca_msl_hrz,vca_ssl_hrz,vca_cvsl_hrz,vca_msl_vrt,vca_ssl_vrt,vca_cvsl_vrt,vca_ms_hrz,vca_ss_hrz,vca_cvs_hrz,vca_ms_vrt,vca_ss_vrt,vca_cvs_vrt,bsa_bml,bsa_bsl,bsa_bcvl,bsa_bmdmax,bsa_bsdmax,bsa_bcvdmax,bsa_bmssat,bsa_bsssat,bsa_bcvssat,bsa_bmsl,bsa_bssl,bsa_bcvsl,bsa_bms,bsa_bss,bsa_bcvs,bsa_bml_hrz,bsa_bsl_hrz,bsa_bcvl_hrz,bsa_bml_vrt,bsa_bsl_vrt,bsa_bcvl_vrt,bsa_bmdmax_hrz,bsa_bsdmax_hrz,bsa_bcvdmax_hrz,bsa_bmdmax_vrt,bsa_bsdmax_vrt,bsa_bcvdmax_vrt,bsa_bmssat_hrz,bsa_bsssat_hrz,bsa_bcvssat_hrz,bsa_bmssat_vrt,bsa_bsssat_vrt,bsa_bcvssat_vrt,bsa_bmsl_hrz,bsa_bssl_hrz,bsa_bcvsl_hrz,bsa_bmsl_vrt,bsa_bssl_vrt,bsa_bcvsl_vrt,bsa_bms_hrz,bsa_bss_hrz,bsa_bcvs_hrz,bsa_bms_vrt,bsa_bss_vrt,bsa_bcvs_vrt,roi,dist,species,individual,database,site,daytime,source_dataset
0.455682754,0.920735964,2.020563549,2.900383326,15.2168886,0.756724997,1.36595251,1.805084431,2.618506114,14.75513474,0.231857867,0.601360286,2.593659179,4.911707698,38.42246725,0.227456554,0.591111631,2.598789176,4.71742308,33.76840074,0.382143709,0.873474092,2.285721504,4.381453177,34.141836,0.374450569,0.869051354,2.320870697,4.567714536,38.02306775,0.455424934,1.279225854,0.213204309,1.859314767,0.123954318,0.459465592,0.256432629,0.899237624,0.501874074,0.168579313,0.379153352,0.010333034,1.278514821,1.279935781,0.213085803,0.21332263,1.84647238,1.873040711,0.123098159,0.124869381,0.458821772,0.460106624,0.256073307,0.256790396,0.890315818,0.908013381,0.496894719,0.506771917,0.168091981,0.169096005,0.376484013,0.381781157,0.010660404,0.010006101,9182.043927,92.8050728,98.93903049,0.484004834,0.031689356,0.008190996,0.25847782,0.156277451,0.066668477,0.426603304,4.655728117,2.191508499,0.470712302,8.847914762,3.559516917,0.402300091,5.578072288,5.956499263,1.067841891,0.03155144,0.008008579,0.253826103,0.031565132,0.008028038,0.254332457,0.155551997,0.065078092,0.418368731,0.155575415,0.065086706,0.418361127,4.633319668,2.138372086,0.461520517,4.633915718,2.138567757,0.461503378,8.847605734,3.557540395,0.402090747,8.848223174,3.561488369,0.402508877,5.578028513,5.95671406,1.067888779,5.578115976,5.956284886,1.067795096,0.253165695,0.092148064,0.363983214,0.181000395,0.15407849,0.851260516,0.175240749,0.165872452,0.946540421,10.41966722,3.858894811,0.370347222,3.07754661,3.302383787,1.073057278,0.25346702,0.091223554,0.359903052,0.252845095,0.09312035,0.368290118,0.180510311,0.153251444,0.848989973,0.181521829,0.154951551,0.853624888,0.174645128,0.165016092,0.944865129,0.175874469,0.166775961,0.948267032,10.43073272,3.81543017,0.365787359,10.40789387,3.904567269,0.375154408,3.057388882,3.281763084,1.073387525,3.098993787,3.324022047,1.07261333,animal,2cm,Mariona sp,87_MarionaSp_4_NF_N_RAW_AOB,animals_on_background,NF,N,colour_defence_2024
0.415182489,0.872210631,2.100788577,3.179305745,19.7976335,0.797506557,1.451692103,1.82028861,2.659992528,23.46541944,0.216505304,0.575832802,2.659670655,5.489022699,49.60680917,0.203935626,0.539359364,2.644753023,5.443636505,49.80041916,0.412626236,0.93344205,2.262197525,4.625047822,51.68744381,0.38474878,0.877108887,2.279692446,4.64584678,53.01473614,0.326134484,4.83797605,0.537552894,6.820963953,0.189471221,1.708343888,0.77750081,2.145007246,0.704546375,0.363512058,0.741023592,0.041425871,4.830220467,4.845693106,0.536691163,0.538410345,6.967220705,6.650574028,0.193533908,0.184738167,1.707025462,1.709649743,0.569819098,0.570695104,2.166231527,2.117408876,0.985894455,0.963674309,0.365112536,0.361574256,0.777856776,0.767184707,0.04294674,0.03990739,536.1245521,22.28465425,24.05801527,0.480866866,0.049281248,0.024541211,0.497982738,0.214635426,0.102154294,0.475943304,6.340080988,3.033994525,0.478541919,15.44330393,11.42660766,0.739906934,5.237895865,2.690700565,0.513698751,0.049226322,0.024545081,0.498616989,0.049311494,0.024614603,0.49916563,0.214166736,0.102080949,0.476642409,0.214245546,0.102012399,0.476147116,6.325913312,3.030404789,0.479046209,6.328280928,3.028617973,0.478584628,15.44627998,11.43071135,0.740030051,15.44034196,11.42252106,0.739784202,5.238379703,2.690640842,0.513639903,5.237414317,2.690759907,0.513757313,0.170227241,0.099514827,0.58459989,0.257202284,0.168064825,0.65343442,0.252165049,0.168033508,0.666363195,6.957873556,4.226857052,0.607492651,3.924806404,2.063936995,0.525869758,0.169248285,0.099261257,0.586483089,0.1712791,0.100032983,0.584034964,0.255546872,0.169072973,0.661612375,0.258980975,0.167394787,0.646359398,0.250658371,0.169179913,0.674942202,0.253783929,0.167216511,0.658893223,6.917924899,4.226623226,0.610966914,7.000797185,4.237639682,0.605308163,3.923978448,2.074380329,0.528642131,3.925696018,2.058044139,0.524249491,animal,2cm,Mariona sp,87_MarionaSp_3_NF_N_RAW_AOB,animals_on_background,NF,N,colour_defence_2024
0.369810209,0.721238357,1.95029326,2.594070827,14.53095338,0.661637131,1.241569375,1.876511031,2.535654796,16.09334843,0.190511511,0.460260561,2.415919956,4.238702409,31.26419152,0.18324358,0.449665129,2.453920234,4.574962044,37.42617975,0.336041054,0.786919774,2.341737016,4.258235294,35.65775077,0.324956452,0.771418037,2.373912047,4.463386401,38.83136534,0.403246543,4.937589295,0.493758929,7.151787267,0.158928606,1.768858412,0.768205448,2.290813603,0.730606866,0.326343768,0.749406157,0.044907743,4.931297392,4.943832912,0.493129739,0.494383291,7.475833499,6.789295846,0.166129633,0.150873241,1.768036851,1.769669845,0.571987243,0.564399015,2.312514602,2.258769431,1.004312331,0.9809711,0.329629686,0.322628266,0.788149787,0.772685057,0.046570498,0.043246129,452.9295848,20.47282163,22.12345679,0.480624655,0.062197322,0.018040286,0.290049247,0.317602411,0.090149334,0.283843355,9.534017487,2.705654007,0.283789495,9.032943631,6.54153671,0.724186597,5.417219513,2.837196399,0.52373665,0.062153446,0.018062804,0.29061629,0.062192689,0.018062259,0.290424148,0.318272071,0.090101921,0.283097164,0.318125584,0.090072384,0.283134675,9.554489116,2.702403561,0.282841241,9.550313859,2.701891242,0.282911251,9.031663226,6.541241327,0.724256559,9.034218711,6.541830574,0.724116914,5.417874636,2.836986734,0.523634622,5.416567115,2.837405009,0.523838245,0.127661047,0.062252194,0.487636563,0.139106145,0.150724165,1.083519102,0.138709449,0.152100021,1.09653684,5.160028732,2.606501687,0.505133173,2.996212738,1.720126113,0.574100127,0.12630221,0.061851808,0.489712792,0.129123335,0.062713646,0.485687934,0.139584526,0.14337212,1.027134767,0.138591343,0.158397489,1.142910414,0.139103903,0.144831907,1.041177886,0.138284964,0.159696992,1.154839879,5.102521228,2.568156788,0.503311338,5.221914379,2.648455921,0.507181032,3.029840191,1.706760796,0.563317102,2.960025171,1.735499299,0.586312345,animal,2cm,Mariona sp,87_MarionaSp_2_NF_N_RAW_AOB,animals_on_background,NF,N,colour_defence_2024
0.306314014,0.58205399,1.90018727,2.66751954,16.42968613,0.661732924,1.209931875,1.828429311,2.288938395,13.81242152,0.154791227,0.375817096,2.427896607,4.910714296,44.98811706,0.155879465,0.369919567,2.37311288,4.506725229,37.65448377,0.332563027,0.778702744,2.341519294,4.439716536,39.0482911,0.32731859,0.752606386,2.299308408,4.088947712,34.31903426,0.404901171,5.187352567,0.576372507,7.662174799,0.212838189,1.824196927,0.8302278,2.45672887,0.783522054,0.394605348,0.806874927,0.040555926,5.185115629,5.189570551,0.576123959,0.57661895,7.817956974,7.490584749,0.217165472,0.208071799,1.823631487,1.824758594,0.581608946,0.581968413,2.478209699,2.429940654,1.12788184,1.105913651,0.396644715,0.392345374,0.854745393,0.843941032,0.040527369,0.040584466,559.6688012,23.67468354,23.63996968,0.500366841,0.052566428,0.012201398,0.232113892,0.262303627,0.096761695,0.368891944,7.819957539,2.968665419,0.379626795,7.284664685,4.793308818,0.657999925,4.379863064,2.298880041,0.524874867,0.05252109,0.012148609,0.231309147,0.052529787,0.012173426,0.231743298,0.262797204,0.096938792,0.368872996,0.262651095,0.097003169,0.369323298,7.834845187,2.974505419,0.379650822,7.830565609,2.976403402,0.380100691,7.282249057,4.791538396,0.657975079,7.287078972,4.795076235,0.658024464,4.379623528,2.298593448,0.524838136,4.380102468,2.299166411,0.524911558,0.135115463,0.064765273,0.479332797,0.19245995,0.11639113,0.60475507,0.194232201,0.119207716,0.613738176,5.464950528,2.686852829,0.491651812,3.185389943,1.268627887,0.398264548,0.136721333,0.067070079,0.490560451,0.13351284,0.062337181,0.466900272,0.194062046,0.117143598,0.603639921,0.190861091,0.115612164,0.605739825,0.195746269,0.120235117,0.614239637,0.192721192,0.118153267,0.613078745,5.533330116,2.78961328,0.504147272,5.396709152,2.578333664,0.477760352,3.200092688,1.297949012,0.405597318,3.170716915,1.23849234,0.390603253,animal,2cm,Mariona sp,87_MarionaSp_1_NL_N_RAW_AOB,animals_on_background,NL,N,colour_defence_2024
0.474094864,1.097360375,2.314643037,2.480497932,14.47203773,1.835771022,4.546340429,2.47652914,2.579717113,12.05732272,0.28119611,0.793917878,2.823360097,3.953531527,28.86219483,0.197871915,0.576551161,2.913759446,5.321261608,54.0828482,1.120424378,3.492651923,3.117258059,4.0274536,23.48077699,0.717438775,2.324159684,3.239523378,5.775395764,50.01561375,0.424738393,7.320249884,0.281548072,14.49981031,0.044614801,2.299734056,0.70585203,3.279430733,0.72879321,0.163081437,0.71732262,0.070290693,7.317398728,7.322253804,0.281438413,0.281625146,14.61808285,13.90980635,0.044978716,0.042799404,2.301610774,2.297792942,0.515373517,0.513205291,3.230070844,3.297844347,0.991398139,1.012199703,0.163208565,0.162212275,0.753385828,0.762702497,0.083235954,0.057359636,181.0032022,11.01403903,16.43386243,0.401270714,0.058494146,0.04333208,0.740793438,0.134061112,0.10931624,0.815420958,3.579374263,2.801044929,0.782551564,18.59643086,13.34088292,0.717389429,7.60155316,4.78105643,0.628957837,0.058220542,0.043415965,0.745715585,0.058284057,0.043163424,0.740570004,0.133375669,0.109443344,0.820564536,0.133317796,0.109046624,0.817944995,3.564437147,2.807756202,0.787713764,3.561120175,2.794869029,0.784828619,18.61547307,13.35421542,0.7173718,18.5779317,13.32789076,0.717404444,7.604494542,4.783176881,0.628993401,7.59869566,4.778993746,0.628922905,0.273709602,0.141778249,0.517987852,0.401902963,0.251449604,0.62564755,0.393605989,0.267219211,0.678900266,11.56842529,6.621201907,0.572351184,3.156952628,2.164543958,0.685643471,0.284549243,0.147517139,0.518423937,0.257997195,0.131488635,0.509651414,0.40977365,0.249635473,0.609203331,0.39049415,0.253719505,0.64973958,0.399690704,0.266700386,0.667266924,0.384786002,0.267830116,0.696049531,12.07422096,6.89472127,0.57102825,10.83525831,6.131827995,0.565914334,3.209018642,2.122422148,0.661392901,3.081481276,2.222848968,0.721357285,animal,2cm,Nembrotha purpureolineata,140_NembrothaPurpureolineata_3_NL_D_RAW_AOB,animals_on_background,NL,D,colour_defence_2024
0.301924326,0.767606455,2.542380286,4.149552464,42.63920965,1.729818366,4.830210814,2.79232254,3.529008863,18.35444476,0.164075152,0.505696569,3.082103302,6.706518884,103.0124589,0.140567796,0.455080864,3.237447526,7.58070789,122.1470164,1.045174572,3.692127438,3.532546178,5.195627566,34.75270322,0.685642504,2.515622716,3.669000538,6.826660041,60.69274561,0.302432909,4.438189204,0.233588905,9.373203304,0.054814054,1.857653315,0.630902297,2.84063468,0.678011639,0.14420148,0.654456968,0.058247215,4.423756012,4.452149064,0.232829264,0.234323635,9.351438633,9.070724803,0.054686776,0.053045174,1.856661452,1.858490935,0.444774606,0.452091452,2.791327515,2.862024071,0.947999784,0.972009979,0.14375802,0.143684405,0.696387195,0.712050716,0.0665898,0.049931818,266.7117988,14.0173149,19.0273102,0.424193492,0.036181585,0.033920607,0.937510249,0.068878728,0.095094724,1.380610932,1.841671472,2.455309253,1.333196116,22.58924061,13.79791803,0.610818144,6.994639366,5.350507697,0.76494404,0.035595103,0.033929945,0.953219473,0.035761487,0.033877427,0.947315948,0.067632795,0.095295516,1.409013422,0.067603751,0.094527186,1.398253556,1.807889333,2.461919693,1.3617646,1.807268217,2.439406362,1.3497755,22.61894318,13.80140012,0.610169981,22.56015394,13.79444186,0.611451584,6.998350804,5.35352306,0.764969235,6.991004886,5.347550576,0.76491873,0.320871361,0.165388004,0.515433986,0.554144853,0.285959381,0.516037241,0.542240823,0.294289429,0.542728279,13.86078229,8.051283633,0.58086791,2.440407661,1.987636347,0.814468983,0.336609956,0.171427365,0.50927598,0.299950544,0.15462831,0.515512684,0.555414535,0.291424896,0.524698,0.552457106,0.278742936,0.504551272,0.542498143,0.30021532,0.553394189,0.541898776,0.286452295,0.528608492,14.63911876,8.418800066,0.575089266,12.82616429,7.413778406,0.578019916,2.350479804,1.887046796,0.80283472,2.55994591,2.109524046,0.824050242,animal,2cm,Nembrotha purpureolineata,140_NembrothaPurpureolineata_1_NL_D_RAW_AOB,animals_on_background,NL,D,colour_defence_2024
0.517757193,0.956876346,1.848117917,2.956108687,14.94609405,0.368293524,0.679928454,1.846159135,3.565624162,25.85341747,0.268728926,0.660002468,2.456015728,4.851197295,34.98556069,0.253418097,0.616974672,2.43461173,4.643185691,31.89334086,0.194235495,0.471529984,2.427620056,6.152487955,68.50965745,0.173437929,0.40965931,2.361993788,5.017767709,44.33122873,0.460870707,3.965894281,0.793178856,4.102934378,0.410293438,1.474765302,0.916323203,1.694827369,0.736054174,0.601736147,0.826188688,0.053310898,3.96115775,3.970588936,0.79223155,0.794117787,4.17163287,4.027849602,0.417163287,0.40278496,1.473924496,1.475595707,0.640117275,0.640843073,1.712614397,1.672285091,1.064107155,1.039049148,0.604697419,0.598451374,0.852112215,0.83994611,0.053950775,0.052672569,315.3781929,17.53541508,17.98521401,0.493668483,0.077257482,0.010321629,0.133600383,0.533301905,0.10431635,0.195604683,14.84008259,3.168164229,0.213486967,3.281933907,2.885632651,0.879247642,4.845206971,2.655612839,0.548090691,0.0772762,0.010404818,0.134644533,0.077244536,0.010414845,0.134829535,0.534411966,0.10427256,0.19511644,0.533998446,0.104489357,0.195673522,14.87640396,3.167241536,0.212903706,14.86415893,3.172889385,0.213459059,3.281281575,2.885333394,0.879331239,3.282583784,2.885930567,0.879164328,4.845805725,2.655869884,0.548076014,4.844610471,2.655356569,0.548105278,0.061195397,0.049870487,0.814938533,0.113618237,0.070795165,0.623096846,0.126927673,0.074766356,0.589046927,2.457495691,2.010420082,0.818076748,3.748746452,1.542344027,0.411429273,0.061480458,0.050633316,0.823567638,0.060904125,0.049076891,0.805805703,0.11542044,0.072814066,0.630859369,0.111776764,0.068616687,0.613872549,0.128793226,0.076749542,0.595912877,0.125021471,0.07262911,0.580933099,2.469165497,2.041277936,0.826707622,2.445571601,1.978313748,0.808937161,3.770649532,1.571553158,0.416785794,3.726366107,1.51155145,0.405636861,animal,2cm,Onchidoris sp,98_OnchidorisSp_1_NF_N_RAW_AOB,animals_on_background,NF,N,colour_defence_2024
0.351733715,0.869684616,2.472565409,0.630188667,2.54834403,1.650670545,4.016195394,2.433069038,0.650466067,2.868318108,0.181572598,0.536533854,2.954927451,1.954857322,9.593920163,0.169928208,0.470887728,2.771098065,1.808586677,9.491235679,0.860727994,2.51105538,2.917362277,2.052040617,10.76557885,0.770424318,2.102897343,2.729531368,1.810265857,10.26749285,0.439991901,3.036822898,0.337424766,4.741697118,0.131713809,1.36526245,0.621357719,1.806263049,0.704210024,0.234569288,0.662783871,0.059667733,3.044497823,3.0292307,0.338277536,0.336581189,4.722803999,4.730084746,0.131189,0.131391243,1.364778232,1.36566328,0.56915673,0.532432844,1.776007722,1.816158064,0.808295948,0.826569156,0.234733268,0.233986216,0.688726339,0.679501,0.062716127,0.056665118,248.7952052,14.94486216,16.64754098,0.473052401,0.064080749,0.023457987,0.36606917,0.196519229,0.06145113,0.312697799,5.398338267,1.457561529,0.270001889,18.0507912,13.71292204,0.759685373,2.716048318,1.493396425,0.549841627,0.06456767,0.023389552,0.362248668,0.064645837,0.023406454,0.362072097,0.196894884,0.061543889,0.312572313,0.197145098,0.061381986,0.311354359,5.400402982,1.463433819,0.27098604,5.403407984,1.457789801,0.269790807,18.03948618,13.70543572,0.759746457,18.061855,13.72023454,0.759624885,2.717209677,1.493863705,0.54977859,2.714911738,1.49293799,0.549902956,0.251218339,0.110169837,0.438542175,0.217529905,0.155851203,0.716458746,0.169432538,0.182398303,1.076524644,10.43474876,4.990166574,0.478225848,2.255082683,0.919591376,0.407786101,0.255263524,0.112483323,0.440655685,0.246808425,0.108371768,0.439092659,0.226469453,0.16093072,0.71060674,0.207784331,0.150883825,0.726155933,0.177651602,0.189057987,1.064206482,0.160472411,0.176056659,1.09711481,10.61516207,5.109122136,0.481304204,10.23806867,4.893147308,0.477936559,2.324460251,0.950207379,0.408786245,2.179449759,0.88672046,0.406855196,animal,2cm,Caloria indica,99_PhidianaIndica_1_NL_D_RAW_AOB,animals_on_background,NL,D,colour_defence_2024
0.249374918,0.504110037,2.021494552,1.493515324,7.79934655,0.928973025,2.008819719,2.162409097,2.062175077,11.64050464,0.124744911,0.305310515,2.447478722,3.382753862,25.06390723,0.127828553,0.311395101,2.436037134,3.381685427,25.00554175,0.447627143,1.166503766,2.605971924,3.904915585,30.48192982,0.476671618,1.314408135,2.757470943,4.58829169,38.13221869,0.283714463,1.940306155,0.485076539,1.004106064,0.167351011,0.683817667,0.493270178,0.016500076,0.011902289,0.326213775,0.252586233,0.022620417,1.94183085,1.938773538,0.485457712,0.484693384,1.0,1.007881705,0.166666667,0.167980284,0.684822234,0.682798588,,0.492535069,0.0,0.029046523,0.0,0.020952638,0.32606219,0.326336834,,0.256743853,0.021641341,0.023597273,1870.600667,45.20785714,41.37777778,0.522117291,0.130918688,0.038561358,0.294544334,0.066203835,0.022021833,0.332636819,1.663160083,0.498589568,0.299784473,24.39522637,16.50758601,0.676672795,2.127593517,0.969468039,0.455664125,0.131014247,0.038509231,0.293931627,0.131148799,0.03844717,0.293156859,0.066251618,0.022010431,0.332224804,0.066322021,0.021993628,0.331618777,1.664263509,0.49829381,0.299408001,1.66587698,0.497876497,0.298867505,24.3899096,16.50470641,0.676702238,24.40054172,16.51046205,0.676643258,2.126612081,0.969938468,0.456095626,2.128574689,0.968996183,0.455232409,0.269911464,0.008077133,0.02992512,0.307800885,0.011314791,0.036760098,0.275739197,0.011924877,0.043246942,11.0716794,0.388884283,0.035124236,2.425925772,0.040904212,0.016861279,0.26968548,,,0.270118247,0.011172178,0.041360323,0.308211886,,,0.307424805,0.015645332,0.050891572,0.276152666,,,0.275360859,0.016490099,0.059885416,11.06098409,,,11.08146595,0.537908001,0.048541231,2.427027882,,,2.424917304,0.0565801,0.023332796,animal,2cm,Phyllodesmium poindimiei,109_PhyllodesmiumPoindimiei_2_NF_N_RAW_AOB,animals_on_background,NF,N,colour_defence_2024
0.341765704,0.633862824,1.854670661,2.24904734,11.156829,1.043345075,2.20993613,2.118125809,3.084474009,16.73058982,0.177966556,0.414301324,2.327972929,4.043472824,27.32038527,0.169747592,0.397620918,2.342424493,4.365532414,32.23148511,0.534817715,1.451939472,2.71483055,5.342495329,42.68481067,0.50792373,1.409412302,2.774850276,5.484644645,43.75117245,0.303138865,6.835149045,0.683514905,11.93047504,0.265121668,2.016058734,0.875563183,2.751230816,0.844428882,0.474318286,0.859996033,0.054298275,6.83058309,6.839491528,0.683058309,0.683949153,12.19283509,11.50451346,0.270951891,0.255655855,2.015815292,2.016283978,0.626248231,0.618853356,2.756365288,2.728852361,1.197074235,1.185125522,0.4770051,0.469802504,0.911661233,0.901989439,0.056268716,0.052330165,303.729032,16.77186469,18.10943731,0.480826796,0.071722439,0.029546816,0.411960556,0.098304696,0.051880096,0.527747891,2.430764652,1.24341187,0.511531163,11.92961427,7.676023054,0.643442687,3.154703,1.550056914,0.491347969,0.071829348,0.029666109,0.413008187,0.071736053,0.029638766,0.413164159,0.097937173,0.052087946,0.531850619,0.098144358,0.05204839,0.530324836,2.422009552,1.249835749,0.516032543,2.427314244,1.248503238,0.514355832,11.93473859,7.677495163,0.643289763,11.92451728,7.674554746,0.643594585,3.153545994,1.549267251,0.491277836,3.155853836,1.550841015,0.49141725,0.19417307,0.091375488,0.470587855,0.342814931,0.234937075,0.685317511,0.331163131,0.249741171,0.754133377,7.951350869,3.937688549,0.495222587,2.318570133,0.841276281,0.362842714,0.194331079,0.090609862,0.466265416,0.194003368,0.092266856,0.47559409,0.334683973,0.232455443,0.694552062,0.351547515,0.237446519,0.675432223,0.321975571,0.247078683,0.767383321,0.341030498,0.252389907,0.740080164,7.955286957,3.896765683,0.489833453,7.947123541,3.984442162,0.501369098,2.361797471,0.860324372,0.364266785,2.272144317,0.818461029,0.360215248,animal,2cm,Phyllodesmium poindimiei,109_PhyllodesmiumPoindimiei_1_NF_D_RAW_AOB,animals_on_background,NF,D,colour_defence_2024
0.251279246,0.444460051,1.768789337,2.573102353,12.36343385,0.686399724,1.411591268,2.056514912,3.941728552,29.8307588,0.130512281,0.301332071,2.308840732,4.216682134,27.77261754,0.125085678,0.290106228,2.319260147,4.346234196,29.2668706,0.350290807,0.942974848,2.691977151,6.063511152,64.17131883,0.337959091,0.924236494,2.734758491,6.110831977,62.64362141,0.252724624,2.095299617,0.419059923,1.340789704,0.13407897,0.80615833,0.500894333,0.511794877,0.317996036,0.276569447,0.409445185,0.027887807,2.095154698,2.095444018,0.41903094,0.419088804,1.337967474,1.343669635,0.133796747,0.134366964,0.80611044,0.806205945,0.500864578,0.500923918,0.50858541,0.514942703,0.316001883,0.319951891,0.276413843,0.276727884,0.40843323,0.410437905,0.028187909,0.027587965,1215.206538,34.47620381,35.24768982,0.494467564,0.053645295,0.014131047,0.263416336,0.171269451,0.018980429,0.110822037,4.844969733,0.469039195,0.09680952,16.18436647,11.20278509,0.692197938,4.050793222,1.753528289,0.432885164,0.053535497,0.013951717,0.260606847,0.053538743,0.013927012,0.260129612,0.171418154,0.018780786,0.109561244,0.171412133,0.018784933,0.109589285,4.848671697,0.463594794,0.095612742,4.84854316,0.463676461,0.09563212,16.18518791,11.2030515,0.692179267,16.18354624,11.20251899,0.692216578,4.051001185,1.753614861,0.432884312,4.050585568,1.75344181,0.432886006,0.178111299,0.045075846,0.25307685,0.094031526,0.065655989,0.698233787,0.079589671,0.060184639,0.756186543,7.218806778,1.953252992,0.270578373,2.409465554,0.318345474,0.132122857,0.178062678,0.044982533,0.252621902,0.178160934,0.045170841,0.253539538,0.09397816,0.065766244,0.699803482,0.094086006,0.065543186,0.696630551,0.079584627,0.060254979,0.757118317,0.079594821,0.060112745,0.755234379,7.21666468,1.947898323,0.269916701,7.220993566,1.958701257,0.271250935,2.410913535,0.321183183,0.133220532,2.407987364,0.315413657,0.130986425,animal,2cm,Pleurobranchus peroni,110_PleurobranchusPeroni_7_NF_N_RAW_AOB,animals_on_background,NF,N,colour_defence_2024
0.160533205,0.413338803,2.574786967,4.424951871,30.13194867,0.395846739,1.004229476,2.536914862,7.820226665,97.50404629,0.083072121,0.279966504,3.370161996,6.749530732,66.73875083,0.078561336,0.260125966,3.311119415,6.649688539,64.09589783,0.20159483,0.664360269,3.295522355,11.26207128,198.6551254,0.195104444,0.67089146,3.438627256,11.68441549,205.659284,0.206316089,1.334766391,0.222461065,1.193328396,0.079555226,0.466006866,0.260083384,0.441807664,0.212464575,0.151008146,0.23627398,0.013624219,1.333586564,1.335944791,0.222264427,0.222657465,1.190964428,1.195867058,0.079397629,0.079724471,0.46494343,0.467065855,0.223590527,0.224611197,0.436064132,0.447673705,0.243372026,0.249851452,0.150831028,0.151190968,0.233481276,0.237231325,0.014122922,0.013125978,5248.416153,69.80687661,75.18480138,0.481454367,0.025410208,0.005356817,0.210813596,0.03843522,0.052187959,1.35781604,1.08177768,1.604259694,1.48298465,15.94973199,10.14957251,0.636347527,4.604945319,3.223631229,0.70003681,0.025334574,0.00521851,0.205983718,0.025342985,0.005217232,0.205864932,0.037553689,0.051113917,1.361089108,0.037685963,0.051321568,1.361821878,1.054537166,1.57148842,1.490216248,1.058602091,1.577739565,1.490399064,15.95214592,10.14972693,0.636260913,15.94732273,10.14941771,0.636433957,4.604983566,3.224252327,0.700165871,4.604907146,3.223011213,0.69990797,0.167010942,0.071596706,0.4286947,0.71961537,0.141773112,0.197012346,0.75308918,0.149916999,0.199069383,6.806734222,3.317975823,0.487454881,3.701985451,0.501125699,0.135366739,0.166068186,0.069481649,0.418392293,0.168024365,0.073787381,0.439146914,0.719474072,0.142328583,0.197823089,0.719767258,0.141173387,0.19613755,0.752917131,0.150553948,0.199960848,0.753274124,0.149229021,0.198107191,6.764056677,3.219860018,0.476024991,6.852610741,3.419629782,0.499025833,3.704342594,0.502566168,0.135669462,3.699451625,0.49955845,0.135035811,animal,2cm,Pleurobranchus peroni,110_PleurobranchusPeroni_6_NP_N_RAW_AOB,animals_on_background,NP,N,colour_defence_2024
