species,pal,tox,distance,database,individual,col_mean,col_sd,col_cov,col_skew,col_kurtosis,lum_mean,lum_sd,lum_cov,lum_skew,lum_kurtosis,col_mean_hrz,col_sd_hrz,col_cov_hrz,col_skew_hrz,col_kurtosis_hrz,col_mean_vrt,col_sd_vrt,col_cov_vrt,col_skew_vrt,col_kurtosis_vrt,lum_mean_hrz,lum_sd_hrz,lum_cov_hrz,lum_skew_hrz,lum_kurtosis_hrz,lum_mean_vrt,lum_sd_vrt,lum_cov_vrt,lum_skew_vrt,lum_kurtosis_vrt,caa_sc,caa_jc,caa_st,caa_jt,caa_hc,caa_qc,caa_ht,caa_qt,caa_scpl,caa_qcpl,caa_c,caa_sc_hrz,caa_sc_vrt,caa_jc_hrz,caa_jc_vrt,caa_st_hrz,caa_st_vrt,caa_jt_hrz,caa_jt_vrt,caa_hc_hrz,caa_hc_vrt,caa_qc_hrz,caa_qc_vrt,caa_ht_hrz,caa_ht_vrt,caa_qt_hrz,caa_qt_vrt,caa_scpl_hrz,caa_scpl_vrt,caa_qcpl_hrz,caa_qcpl_vrt,caa_c_hrz,caa_c_vrt,caa_pt,caa_pt_hrz,caa_pt_vrt,caa_asp,vca_ml,vca_sl,vca_cvl,vca_mdmax,vca_sdmax,vca_cvdmax,vca_mssat,vca_sssat,vca_cvssat,vca_msl,vca_ssl,vca_cvsl,vca_ms,vca_ss,vca_cvs,vca_ml_hrz,vca_sl_hrz,vca_cvl_hrz,vca_ml_vrt,vca_sl_vrt,vca_cvl_vrt,vca_mdmax_hrz,vca_sdmax_hrz,vca_cvdmax_hrz,vca_mdmax_vrt,vca_sdmax_vrt,vca_cvdmax_vrt,vca_mssat_hrz,vca_sssat_hrz,vca_cvssat_hrz,vca_mssat_vrt,vca_sssat_vrt,vca_cvssat_vrt,vca_msl_hrz,vca_ssl_hrz,vca_cvsl_hrz,vca_msl_vrt,vca_ssl_vrt,vca_cvsl_vrt,vca_ms_hrz,vca_ss_hrz,vca_cvs_hrz,vca_ms_vrt,vca_ss_vrt,vca_cvs_vrt,bsa_bml,bsa_bsl,bsa_bcvl,bsa_bmdmax,bsa_bsdmax,bsa_bcvdmax,bsa_bmssat,bsa_bsssat,bsa_bcvssat,bsa_bmsl,bsa_bssl,bsa_bcvsl,bsa_bms,bsa_bss,bsa_bcvs,bsa_bml_hrz,bsa_bsl_hrz,bsa_bcvl_hrz,bsa_bml_vrt,bsa_bsl_vrt,bsa_bcvl_vrt,bsa_bmdmax_hrz,bsa_bsdmax_hrz,bsa_bcvdmax_hrz,bsa_bmdmax_vrt,bsa_bsdmax_vrt,bsa_bcvdmax_vrt,bsa_bmssat_hrz,bsa_bsssat_hrz,bsa_bcvssat_hrz,bsa_bmssat_vrt,bsa_bsssat_vrt,bsa_bcvssat_vrt,bsa_bmsl_hrz,bsa_bssl_hrz,bsa_bcvsl_hrz,bsa_bmsl_vrt,bsa_bssl_vrt,bsa_bcvsl_vrt,bsa_bms_hrz,bsa_bss_hrz,bsa_bcvs_hrz,bsa_bms_vrt,bsa_bss_vrt,bsa_bcvs_vrt,source_dataset
Phyllidia ocellata,medium.yes,yes,30cm,animals_on_background,104_PhyllidiaOcellata_22_OI_D_RAW,0.215648922,0.343106902,1.591043902,2.366973786,10.52956386,0.931010679,1.513460608,1.625610363,2.627994497,12.99385973,0.109551019,0.231332493,2.111641634,4.060985538,26.14725759,0.108614107,0.227524423,2.094796231,3.80752979,21.86344379,0.470536194,1.005419545,2.136752831,4.274119107,29.53878434,0.460909313,1.011461495,2.19449134,4.268705845,28.27870733,2.059221414,0.514805354,1.131996959,0.18866616,0.772155174,0.55699222,0.263534975,0.239879872,0.351735757,0.398436046,0.036075385,2.059378297,2.059063467,0.514844574,0.514765867,1.128233894,1.135891809,0.188038982,0.189315302,0.772332295,0.771976378,0.703007151,0.702683181,0.2587297,0.268420656,0.186634028,0.193624575,0.351441778,0.352040584,0.444820589,0.448153878,0.036665223,0.035486088,714.1234258,26.27380125,27.18005739,0.491523005,0.032014854,0.009910917,0.309572458,0.104589834,0.037805068,0.361460255,2.981311685,1.085450426,0.364084853,13.58576381,6.458158334,0.475362182,1.812768583,0.518885242,0.286239097,0.032021443,0.009845458,0.307464545,0.032005449,0.009814923,0.306664137,0.104722028,0.037793597,0.360894438,0.10467749,0.037792423,0.361036769,2.984963106,1.084964086,0.363476548,2.983660196,1.084869023,0.36360341,13.58448894,6.457541678,0.4753614,13.58703596,6.458773278,0.475362934,1.81264832,0.518916776,0.286275485,1.812888588,0.518853736,0.28620277,0.217731513,0.039213221,0.18009897,0.302740559,0.080860752,0.267095867,0.304753462,0.077553818,0.254480515,8.86349849,1.712551568,0.193213952,1.864410355,0.191080283,0.102488319,0.217464262,0.038507975,0.177077255,0.218007392,0.039925355,0.183137622,0.303209305,0.079767866,0.263078557,0.302256681,0.081969418,0.271191417,0.30517569,0.076638328,0.251128548,0.304317603,0.078484087,0.257901896,8.851824103,1.681747066,0.189988758,8.87554974,1.743656783,0.196456201,1.865623352,0.187990045,0.100765272,1.863158202,0.194206789,0.104235265,habitat_background_2024
Phyllidia ocellata,medium.yes,yes,30cm,animals_on_background,104_PhyllidiaOcellata_21_OI_D_RAW,0.250621839,0.465910923,1.859019644,1.932164195,8.859104582,0.930743813,1.690890056,1.81670835,2.042418965,10.7549914,0.123403056,0.291366771,2.361098507,3.700219282,24.23756086,0.129152982,0.297587309,2.304145863,3.236275077,17.91360477,0.459703608,1.070740068,2.329196574,3.857256892,27.71202156,0.471917431,1.06148539,2.249303204,3.279550961,19.80976081,1.88058493,0.626861643,1.311581189,0.43719373,0.740636129,0.674156057,0.419527261,0.38187017,0.532027686,0.528013114,0.028496642,1.880942789,1.880225772,0.62698093,0.626741924,1.328813425,1.296352628,0.442937808,0.432117543,0.740754031,0.740517754,0.674263376,0.674048307,0.442825368,0.395439593,0.403077021,0.359944629,0.534959369,0.529429733,0.538670198,0.516996468,0.026932701,0.030060582,1165.762788,36.12958435,32.26615553,0.528243198,0.038136804,0.012306588,0.322695843,0.154420845,0.051281715,0.332090625,4.633436253,1.589313994,0.34300979,12.41587864,5.19074892,0.418073426,2.800546157,0.819983388,0.292794099,0.038167539,0.012140026,0.318072016,0.038171653,0.012136924,0.317956475,0.154752912,0.050931021,0.329111878,0.154775677,0.050918043,0.32897962,4.645726728,1.581151375,0.340345325,4.646473032,1.580760404,0.340206516,12.41657267,5.191591252,0.418117897,12.41518237,5.189903594,0.418028785,2.800686265,0.820070265,0.292810471,2.800405596,0.819896186,0.292777656,0.243983607,0.029845645,0.122326437,0.286484371,0.069340703,0.242040091,0.297595222,0.108141544,0.363384676,9.968619451,1.335727467,0.133993225,2.719033924,0.297345788,0.109357145,0.245099648,0.03540764,0.144462222,0.242983694,0.023715294,0.097600351,0.286613815,0.070681401,0.246608492,0.286368396,0.068116787,0.237864192,0.297273634,0.109112725,0.367044746,0.297883349,0.107262719,0.360082964,10.02016583,1.603808706,0.1600581,9.922436603,1.035065342,0.104315642,2.722800604,0.317882247,0.116748265,2.715659176,0.277593993,0.102219746,habitat_background_2024
Phyllidia varicosa,high.yes,yes,30cm,animals_on_background,106_PhyllidiaVaricosa_19_MG_D_RAW,0.22232671,0.496368098,2.232606685,2.511342801,12.98257684,1.336888491,2.82965134,2.116594884,2.61449086,15.9327368,0.106589538,0.299814423,2.81279409,4.846907969,39.66306354,0.118327635,0.329661935,2.786009674,4.385839663,31.90610391,0.614487462,1.650461227,2.685915221,5.145448906,51.61337474,0.721560247,1.937623724,2.685324937,4.675225255,39.51536037,2.540832355,0.362976051,6.363797694,0.303037985,1.293813093,0.664888404,2.166924614,0.781552849,0.333007018,0.723220626,0.034826516,2.544749667,2.53689936,0.363535667,0.362414194,6.445960289,6.262902018,0.30695049,0.298233429,1.294915588,1.292699291,0.467042074,0.477354257,2.169331382,2.151910607,1.114815801,1.105863294,0.335243078,0.330323812,0.790928938,0.791608775,0.032358997,0.037293355,771.9367707,29.90330661,25.81442851,0.536692788,0.029083345,0.019277688,0.662842878,0.074575189,0.061558372,0.825453775,1.934382865,1.558301352,0.805580622,18.79298082,10.93975399,0.582119148,3.571720185,1.415370194,0.396271298,0.028774609,0.019101177,0.663820558,0.028717479,0.019061538,0.663760859,0.073609349,0.061386141,0.833944901,0.073533037,0.061454075,0.835734219,1.908163442,1.553010385,0.813877025,1.905529558,1.55369603,0.815361811,18.78586321,10.93950169,0.582326272,18.80013293,10.94000206,0.581910889,3.570936845,1.415374467,0.396359423,3.572507323,1.415365391,0.396182642,0.313239214,0.14047844,0.448470158,0.402684439,0.266835553,0.662641829,0.40216276,0.266600741,0.662917524,13.25856677,6.354394678,0.479267087,2.590375357,0.941575929,0.363490151,0.310348067,0.142988612,0.460736276,0.315747137,0.138520012,0.43870552,0.403572136,0.268665233,0.665717993,0.401914407,0.265826995,0.661402006,0.402230103,0.267713933,0.665574086,0.402104343,0.266223577,0.662075856,13.15012609,6.537904037,0.497174247,13.35263352,6.202963794,0.464549842,2.600067059,0.952434391,0.366311472,2.5819683,0.934045208,0.36175704,habitat_background_2024
Phyllidia varicosa,high.yes,yes,30cm,animals_on_background,106_PhyllidiaVaricosa_18_MG_D_RAW,0.250838301,0.441600516,1.760498756,3.685742294,22.26403666,1.100112651,2.230477547,2.027499225,4.494212917,30.17915216,0.12468095,0.285250907,2.287846758,5.456069419,45.20017611,0.130993779,0.31000246,2.366543371,5.943285355,52.52207837,0.51695908,1.325800661,2.564614325,6.369452601,60.38880152,0.584136784,1.647118695,2.819748284,6.883571412,64.58779105,3.558501995,0.508357428,5.402299242,0.257252345,1.47039956,0.755635896,1.9740283,0.728948193,0.382804886,0.742292045,0.042633818,3.559417455,3.557554653,0.508488208,0.508222093,5.056527222,5.669000292,0.240787011,0.269952395,1.470729126,1.470061727,0.573394996,0.542848772,1.914903798,2.014836886,0.984065888,1.035421336,0.374637609,0.389087244,0.778730442,0.789135054,0.040583612,0.04468224,505.439699,23.64048781,21.38025675,0.525102107,0.042017173,0.018201742,0.433197679,0.119888627,0.040182664,0.335166604,2.912762663,0.983276429,0.337575197,15.17364903,8.484118937,0.559135045,2.558363743,1.234243352,0.482434664,0.041900423,0.018019168,0.430047394,0.04187751,0.018019149,0.43028225,0.120053633,0.040137372,0.334328679,0.120039409,0.040078685,0.333879389,2.916532435,0.982328228,0.33681375,2.916263746,0.981097171,0.336422648,15.17319723,8.487042162,0.559344351,15.17410237,8.481184684,0.558924968,2.5584672,1.234195519,0.48239646,2.558259932,1.234291336,0.482472997,0.229387975,0.085063305,0.370827219,0.254851042,0.202502537,0.794591755,0.253233988,0.205717965,0.812363169,9.422140685,3.717004644,0.394496831,2.06906435,0.966761869,0.467245917,0.222917067,0.077706995,0.348591503,0.235260203,0.091131395,0.387364264,0.2478244,0.191081203,0.771034663,0.261227588,0.212976929,0.815292638,0.245143331,0.19440858,0.793040461,0.260576107,0.216059944,0.82916253,9.130647355,3.356799777,0.36764094,9.686665397,4.010384711,0.414010864,2.049679112,0.953009629,0.464955526,2.086656088,0.983334759,0.471249079,habitat_background_2024
Phyllidia varicosa,high.yes,yes,30cm,animals_on_background,106_PhyllidiaVaricosa_20_MG_D_RAW,0.305170999,0.615350522,2.016412186,3.102566456,22.88449726,1.12974515,2.161100832,1.912910033,2.152288592,11.18203786,0.152991327,0.386419524,2.525760989,5.239042944,53.30329179,0.156199696,0.398035726,2.548249038,5.270011076,52.89869278,0.55525883,1.333642591,2.401839503,3.925476869,28.21422451,0.574736308,1.421993738,2.474167228,4.141135198,31.18586004,3.718421114,0.371842111,4.847735207,0.107727449,1.50004536,0.651461423,1.894238688,0.632312408,0.23978478,0.641886915,0.052518014,3.715179874,3.721640128,0.371517987,0.372164013,4.770149064,4.912564493,0.106003313,0.1091681,1.499777567,1.500305122,0.500638051,0.500814153,1.877283813,1.905221921,0.815294001,0.827427367,0.23876065,0.240666056,0.657966026,0.66412076,0.052786984,0.052249433,325.4867212,17.94406393,18.13896353,0.49729929,0.048652082,0.026061412,0.535668995,0.119300155,0.034279548,0.287338671,3.334650724,0.975550575,0.292549552,16.3891146,11.22569896,0.684948469,4.041247958,2.441608776,0.604171979,0.048405464,0.02598561,0.536832174,0.048373476,0.025787452,0.533090744,0.119117817,0.034255261,0.287574621,0.1191036,0.034225674,0.287360535,3.327807281,0.975474233,0.293128223,3.327620066,0.974492543,0.292849702,16.39062004,11.22700658,0.684965337,16.38761218,11.22439358,0.684931609,4.041108511,2.441374962,0.604134968,4.041387125,2.441842089,0.604208905,0.181281604,0.071393344,0.393825644,0.11714689,0.087006462,0.742712524,0.119827339,0.09460063,0.789474517,7.381431844,3.064603645,0.415177395,1.821157165,1.389055193,0.76273219,0.177500517,0.067811333,0.382034568,0.185096075,0.074629397,0.403192758,0.11526747,0.085547765,0.742167457,0.119042904,0.088411064,0.742682351,0.11734844,0.093174245,0.793996454,0.122328124,0.095949856,0.784364646,7.219469013,2.904931765,0.402374712,7.544824673,3.20895924,0.425319259,1.792205861,1.376865926,0.768252105,1.850364084,1.400606486,0.75693562,habitat_background_2024
Phyllidia varicosa,high.yes,yes,30cm,animals_on_background,106_PhyllidiaVaricosa_17_MG_D_RAW,0.187571574,0.346830786,1.849058349,4.498709283,36.22431344,1.210844617,2.143896075,1.770579019,3.429282163,20.79012033,0.095083113,0.231995156,2.439919657,6.543937647,68.45409842,0.096555174,0.232625099,2.409245294,7.055428718,86.69277588,0.60108325,1.443231989,2.401051748,5.561687969,50.10914856,0.612801069,1.429398126,2.332564674,5.032556385,39.95018308,3.16006803,0.395008504,3.140784637,0.11217088,1.372116518,0.659848566,1.512836095,0.589811292,0.253589692,0.624829929,0.061729449,3.157255558,3.162874011,0.394656945,0.395359251,3.225245014,3.057966927,0.115187322,0.109213105,1.371609441,1.372614217,0.534751081,0.535142814,1.531400954,1.491514927,0.736448187,0.717267063,0.254922133,0.252286178,0.635599634,0.626204938,0.060728431,0.06272994,231.0941716,15.46675192,14.94135115,0.508639157,0.174029842,0.059716255,0.343138016,0.173569575,0.024520865,0.141273982,4.436779999,0.377111668,0.084996702,18.13316334,10.0186699,0.552505358,2.752019296,2.166993888,0.787419583,0.174179372,0.059364308,0.34082284,0.174097752,0.059427352,0.34134474,0.173732224,0.02451354,0.141099558,0.173692713,0.024499976,0.141053564,4.439878879,0.376127124,0.084715627,4.439604098,0.375265213,0.084526729,18.13663393,10.02184253,0.55257456,18.12968717,10.01548978,0.552435886,2.752292921,2.167271655,0.787442223,2.751745232,2.166715599,0.787396876,0.186526448,0.075013945,0.402162515,0.062358337,0.060607117,0.97191684,0.045701382,0.038324756,0.838590751,7.608176947,3.272606025,0.430143259,0.842150529,0.682532881,0.810464231,0.187578768,0.076088971,0.405637439,0.185508241,0.073943454,0.398599297,0.063756801,0.061099043,0.95831412,0.061005207,0.060093757,0.985059475,0.045984454,0.038009109,0.82656431,0.045427486,0.038625577,0.850268857,7.65429292,3.327606228,0.434737246,7.563555948,3.217812776,0.425436501,0.852576495,0.685135892,0.803606358,0.832062549,0.679839904,0.817053844,habitat_background_2024
Phyllidia varicosa,high.yes,yes,30cm,animals_on_background,106_PhyllidiaVaricosa_11_MG_D_RAW,0.268504051,0.446168584,1.661682877,2.282161251,11.06011529,1.581278692,2.677731732,1.693396456,2.443498906,13.18223428,0.135386685,0.290908715,2.148724714,3.792511492,23.3472302,0.137568539,0.296249679,2.153469692,4.046652564,28.59886104,0.792033289,1.731490849,2.186133934,3.844714193,24.50404003,0.7917266,1.780996577,2.249509586,4.419286834,35.68293803,2.967565017,0.42393786,2.912177321,0.138675111,1.279013952,0.65728315,1.409938679,0.549694548,0.281306485,0.603488849,0.058021531,2.973260557,2.961871119,0.424751508,0.423124446,2.819378472,3.006877838,0.134256118,0.143184659,1.281084013,1.276935513,0.515546133,0.497840439,1.358116831,1.456659578,0.697933988,0.748574942,0.279503813,0.283154552,0.60674006,0.62320769,0.057690548,0.058351985,263.5857005,16.33386201,16.13737769,0.503025513,0.04634657,0.02039205,0.439990486,0.118328348,0.04033301,0.340856701,3.413056908,1.129987874,0.331077947,21.27157296,11.97942399,0.563165875,2.547786471,1.077127114,0.422769775,0.046505046,0.020368059,0.437975236,0.046461033,0.020288202,0.436671348,0.118688686,0.04019145,0.338629154,0.118650858,0.040036935,0.337434854,3.423753599,1.125238592,0.328656417,3.423139893,1.121316821,0.327569675,21.27843223,11.98659977,0.563321566,21.26471985,11.97224578,0.563009805,2.548403021,1.078027699,0.423020884,2.547170474,1.076226172,0.422518313,0.252853595,0.066091631,0.261383,0.220914357,0.105391704,0.477070415,0.218973751,0.116994651,0.534286187,10.40459313,3.067377841,0.294809975,1.592872149,0.404841405,0.254158129,0.251588791,0.064119187,0.25485709,0.254102063,0.068164526,0.268256483,0.218302183,0.101689505,0.465819917,0.223492793,0.109181269,0.48852255,0.216391656,0.11373694,0.525606863,0.221522496,0.120433399,0.543662161,10.34564465,2.968005187,0.286884509,10.46278025,3.170774773,0.303052793,1.597279422,0.391150441,0.244885419,1.588521799,0.419119551,0.263842492,habitat_background_2024
Phyllidia varicosa,high.yes,yes,30cm,animals_on_background,106_PhyllidiaVaricosa_12_MG_D_RAW,0.289573171,0.483297255,1.66899873,2.923692621,18.17521687,1.236880327,2.091091199,1.690617235,2.554480773,12.19203167,0.149220942,0.316092529,2.118285307,4.08750518,28.38143662,0.144977152,0.317392545,2.189259069,4.89289152,43.81326745,0.628174405,1.369300918,2.17981011,3.95600321,24.49249841,0.61066427,1.381106085,2.26164548,4.306302181,29.03284568,2.131691592,0.426338318,2.094187223,0.209418722,0.943901055,0.5864787,0.83450457,0.601967803,0.31787852,0.594223251,0.040920597,2.130943321,2.132438823,0.426188664,0.426487765,2.097165542,2.090637675,0.209716554,0.209063767,0.943913619,0.943883162,0.680889749,0.680867778,0.840077849,0.828226025,0.521969716,0.514605763,0.317952609,0.317775766,0.601429732,0.597736771,0.040554415,0.041286651,549.3654366,23.65822785,23.22090396,0.504664377,0.051904717,0.019798339,0.381436225,0.103562682,0.026686694,0.257686392,2.883707251,0.728394473,0.252589604,13.85276986,7.376768125,0.53251214,4.283943392,2.506899161,0.585184941,0.051823234,0.019525954,0.376779927,0.051817055,0.019569374,0.377662806,0.103480265,0.02642455,0.255358354,0.103433283,0.026230859,0.25360173,2.882841496,0.72214983,0.250499318,2.881361191,0.716908371,0.248808922,13.84964915,7.374953919,0.532501137,13.85589187,7.378580984,0.532522991,4.283746666,2.506728943,0.585172079,4.2841402,2.507069419,0.5851978,0.248895885,0.019718826,0.079225199,0.104061746,0.074681902,0.717669127,0.127010641,0.060068072,0.472937318,10.17270279,0.840472154,0.082620339,1.997414558,0.79897801,0.400006101,0.248714,0.019569156,0.078681362,0.249074481,0.019862532,0.07974535,0.104456985,0.075547227,0.72323767,0.103673652,0.073819608,0.712038269,0.127515553,0.060063,0.471024897,0.126514857,0.060067545,0.474786492,10.16489974,0.834210239,0.082067729,10.18036477,0.846482474,0.083148541,1.995122694,0.789550509,0.395740328,1.999664988,0.808119628,0.404127508,habitat_background_2024
Phyllidia varicosa,high.yes,yes,30cm,animals_on_background,106_PhyllidiaVaricosa_13_MG_D_RAW,0.231336425,0.400638782,1.731844792,3.446727391,20.13209236,1.26567763,2.24882684,1.776776951,3.654020765,22.76831575,0.124797592,0.293328119,2.350430927,5.211794854,39.7974668,0.110114274,0.245575892,2.230191268,5.297384985,45.21656178,0.664211924,1.597163958,2.404599947,5.504111566,46.000071,0.602897647,1.419636138,2.354688469,5.599484723,48.58028782,1.948126673,0.487031668,2.343643316,0.390607219,0.865291202,0.624175663,1.054986994,0.761012252,0.438819444,0.692593958,0.021751784,1.948069417,1.948174324,0.487017354,0.487043581,2.263119894,2.433042832,0.377186649,0.405507139,0.865223495,0.86535074,0.624126822,0.624218611,1.028819816,1.08075273,0.742136623,0.779598302,0.432102002,0.44627536,0.683131723,0.701908456,0.023179523,0.020327304,2031.007323,42.141527,48.19491525,0.466495314,0.054932965,0.034187713,0.622353318,0.133481394,0.021170171,0.158600161,3.82780991,0.544756938,0.142315567,19.10655481,8.609776047,0.45061897,2.368683957,1.428089413,0.602904161,0.054697066,0.034136099,0.624093782,0.054635806,0.034044736,0.623121329,0.13318879,0.020812687,0.156264554,0.133218343,0.020863499,0.156611306,3.819674963,0.535587372,0.140218049,3.821036641,0.537514651,0.140672467,19.1065718,8.612426215,0.450757274,19.10653791,8.607138817,0.450481341,2.368641599,1.428105802,0.602921861,2.368726094,1.428073108,0.602886552,0.329368997,0.109376513,0.332078957,0.125164451,0.059232161,0.473234694,0.125483928,0.04911583,0.391411319,13.85115037,5.086753181,0.367244095,1.600394875,0.471637424,0.294700659,0.325238168,0.105252341,0.323616203,0.33406869,0.113643968,0.34018144,0.125562462,0.059140368,0.471003574,0.124711628,0.059332092,0.475754289,0.126984986,0.047567194,0.374589115,0.123776155,0.050748439,0.41000174,13.65101467,4.878972181,0.357407292,14.07884713,5.301039197,0.376525091,1.597131485,0.472711083,0.295975057,1.604107672,0.470376222,0.293232325,habitat_background_2024
Phyllidia varicosa,high.yes,yes,30cm,animals_on_background,106_PhyllidiaVaricosa_14_MG_D_RAW,0.267014086,0.539409923,2.020155306,3.660122151,24.0109552,1.162348038,2.231305845,1.919653815,3.119772728,18.09634299,0.136476879,0.356242022,2.610273806,5.691454033,51.72704305,0.13501854,0.353455217,2.617827276,5.921063961,55.66720239,0.594553718,1.523562845,2.562531863,5.152567755,41.9647748,0.56972388,1.397788639,2.453449272,4.835038424,37.93370251,4.762803174,0.680400453,7.477850698,0.356088128,1.663330768,0.854782924,2.208348696,0.796493428,0.518244291,0.825638176,0.045298847,4.761628129,4.76397271,0.68023259,0.68056753,7.645398784,7.248094864,0.364066609,0.345147374,1.6632177,1.663443231,0.599878982,0.599960325,2.240402994,2.162405409,1.151339385,1.111256555,0.522149599,0.512857452,0.875609183,0.85560844,0.046123019,0.044475044,444.3245313,20.68114818,21.4845195,0.490473632,0.035806611,0.019804312,0.55309094,0.083137465,0.043468957,0.522856411,2.27107506,1.213956374,0.534529393,16.74785758,11.32011352,0.675914126,3.162141198,1.523005984,0.481637564,0.035716597,0.019594786,0.548618496,0.035705643,0.019599513,0.548919208,0.08307636,0.043487315,0.523461973,0.083035427,0.043500346,0.523876949,2.266513534,1.212958891,0.535165078,2.265432926,1.213275065,0.535559915,16.74602399,11.31870386,0.675903956,16.74968718,11.3215196,0.675924241,3.162417837,1.523138271,0.481637263,3.16186516,1.522873914,0.481637843,0.21369388,0.096254722,0.450432751,0.292835685,0.200306599,0.684023873,0.28891681,0.196621894,0.680548475,8.783007058,4.221487223,0.480642586,2.185992294,1.202081878,0.549902157,0.217060339,0.100820832,0.464482973,0.21020424,0.091140859,0.4335824,0.305284296,0.208957912,0.684469902,0.279931576,0.190009314,0.678770567,0.299339152,0.205800594,0.687516459,0.278113111,0.185974977,0.668702662,8.936834824,4.439179703,0.496728404,8.623550693,3.976596649,0.461132171,2.1623609,1.171206,0.54163299,2.210488368,1.232761898,0.557687575,habitat_background_2024
Phyllidiella pustulosa,high.yes,yes,30cm,animals_on_background,108_PhyllidiellaPustulosa_28_OI_D_RAW,0.211537707,0.346335643,1.637228884,2.591033122,12.39198518,1.012694234,1.713916369,1.692432239,3.124632623,18.38610857,0.111489733,0.238331415,2.137698324,4.189332912,27.2600774,0.10266067,0.215650447,2.100614053,4.363276223,30.94494268,0.525699637,1.15265406,2.192609578,4.738775697,37.10120282,0.487894954,1.090544676,2.235203843,5.279960689,45.99800998,2.791330745,0.398761535,3.444525689,0.164025033,1.334547661,0.685821831,1.652040478,0.625996434,0.281393284,0.655909133,0.038021753,2.788359641,2.794288013,0.398337092,0.399184002,3.470934771,3.399738181,0.165282608,0.161892294,1.332953933,1.336124998,0.51968041,0.520916717,1.648260425,1.63543779,0.8470383,0.840448769,0.28180985,0.280538148,0.683359355,0.680682743,0.039550275,0.036495382,641.1225,24.28427419,26.40072727,0.479121505,0.049557464,0.019115122,0.385716306,0.156813029,0.032981934,0.21032649,4.64418642,1.02353103,0.220389738,12.1589138,6.858090904,0.564038122,2.220852282,0.886634882,0.399231812,0.049409991,0.01885583,0.381619777,0.049479456,0.018974703,0.383486484,0.15686713,0.032772574,0.208919322,0.156854428,0.032788622,0.209038549,4.646606254,1.018766303,0.219249544,4.645714871,1.018631093,0.219262508,12.15749242,6.855814176,0.563916796,12.16032867,6.86035613,0.564158775,2.221020402,0.886732584,0.399245583,2.22068493,0.886537578,0.399218082,0.211007212,0.055797299,0.264433135,0.139076202,0.101422731,0.729260142,0.136235154,0.108605656,0.797192597,8.603553117,2.437626465,0.28332788,1.622139149,0.595075806,0.366846338,0.212554728,0.056625461,0.266404146,0.209332519,0.055184449,0.263621005,0.139838045,0.103281428,0.738578894,0.13825175,0.100004464,0.723350437,0.136105769,0.11026935,0.810173957,0.136375172,0.107458224,0.787960319,8.669935143,2.483205469,0.286415691,8.531715696,2.400456662,0.281356851,1.628438757,0.597813501,0.367108372,1.615321827,0.595712237,0.368788577,habitat_background_2024
Phyllidiella pustulosa,high.yes,yes,30cm,animals_on_background,108_PhyllidiellaPustulosa_29_OI_D_RAW,0.2419484,0.412076566,1.703158883,2.610339198,11.29087805,1.023333977,1.599123611,1.562660526,2.595868522,13.00408891,0.125843252,0.286773539,2.278815387,4.175936108,24.91030797,0.118034258,0.264171124,2.238088579,4.220394433,25.48994012,0.5341797,1.125007924,2.106047692,4.296721309,30.31722262,0.491476727,1.023787415,2.083084222,4.084870159,26.40487568,2.892410888,0.964136963,2.216704897,0.738901632,1.079494959,0.982598657,0.867165134,0.789327721,0.851519298,0.885963189,0.05612808,2.892873686,2.891949842,0.964291229,0.963983281,2.239814144,2.190826086,0.746604715,0.730275362,1.079589193,1.079401047,0.982684432,0.982513175,0.878941069,0.853243874,0.800046639,0.776656044,0.855447972,0.847129321,0.891365536,0.879584609,0.059402242,0.052863573,283.6985613,15.83438155,17.91661773,0.46915297,0.025905092,0.00752679,0.290552509,0.082118226,0.053541109,0.65200031,2.350628088,1.555197678,0.661609416,7.819686658,3.373493997,0.431410381,2.175660917,0.962066572,0.442195088,0.025881205,0.007567648,0.292399373,0.025876201,0.007562483,0.292256307,0.081924975,0.053831926,0.657088095,0.081891281,0.053796651,0.656927699,2.345322349,1.563647053,0.666708802,2.344318398,1.562602633,0.666548808,7.820556879,3.373910878,0.431415682,7.818824992,3.373080832,0.431405081,2.175932354,0.962156656,0.442181327,2.17539215,0.961977251,0.442208662,0.154048212,0.03948196,0.256296129,0.355108395,0.123567633,0.347971589,0.358998501,0.11922804,0.332112918,6.220187782,1.659385989,0.266774259,1.735888029,0.503551076,0.290082694,0.154840397,0.041288924,0.26665473,0.153160667,0.037323853,0.24369085,0.356654548,0.125438587,0.351708924,0.353376123,0.121402146,0.343549376,0.360551616,0.12122287,0.336215023,0.357258428,0.116915918,0.327258669,6.253492466,1.73539082,0.277507462,6.182874019,1.568607844,0.253702055,1.745067839,0.522949363,0.299672799,1.725603193,0.480576826,0.278497877,habitat_background_2024
